Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,89.669998,89.800003,87.750000,88.400002,86.639191,2246200
2020-01-03,87.550003,89.860001,87.550003,89.389999,87.609467,2188000
2020-01-06,89.440002,89.599998,88.889999,89.040001,87.266441,1794500
2020-01-07,88.620003,88.940002,87.879997,88.470001,86.707794,2054500
2020-01-08,88.459999,89.230003,88.150002,88.949997,87.178230,2013700
2020-01-09,89.279999,89.809998,88.739998,88.959999,87.188026,1688300
2020-01-10,89.070000,89.730003,89.010002,89.440002,87.658470,2204300
2020-01-13,89.540001,91.820000,89.500000,91.800003,89.971466,2833800
2020-01-14,91.550003,91.839996,90.320000,90.629997,88.824760,3124500
2020-01-15,91.089996,92.489998,91.010002,92.209999,90.373291,3309500
2020-01-16,92.540001,93.370003,92.309998,93.349998,91.490585,2627500
2020-01-17,93.349998,94.779999,93.309998,94.269997,92.392258,4292500
2020-01-21,94.150002,95.610001,94.059998,95.570000,93.666367,3335500
2020-01-22,95.169998,96.379997,93.720001,93.940002,92.068840,3434700
2020-01-23,93.540001,95.750000,93.120003,95.699997,93.793777,3200900
2020-01-24,95.900002,96.779999,95.570000,96.150002,94.234810,3201800
2020-01-27,95.389999,96.059998,94.839996,94.989998,93.097916,2770800
2020-01-28,95.300003,96.019997,95.040001,95.559998,93.656563,2245200
2020-01-29,95.820000,96.620003,95.250000,96.500000,94.577835,2730100
2020-01-30,96.080002,96.959999,95.610001,96.209999,94.293617,3455200
2020-01-31,95.870003,95.970001,92.510002,92.879997,91.029945,5227600
2020-02-03,93.500000,93.500000,91.540001,91.870003,90.040070,23204900
2020-02-04,91.980003,94.129997,91.519997,93.419998,91.559189,4978000
2020-02-05,93.860001,94.010002,92.430000,92.739998,90.892731,5736500
2020-02-06,92.739998,93.440002,92.540001,93.110001,91.255371,3935200
2020-02-07,93.290001,93.559998,92.599998,93.139999,91.284767,3643800
2020-02-10,93.730003,95.000000,93.370003,94.660004,92.774490,5153300
2020-02-11,95.330002,96.849998,95.040001,96.209999,94.293617,3740400
2020-02-12,96.650002,97.349998,96.139999,96.790001,94.862068,2523300
2020-02-13,96.629997,97.089996,96.099998,96.470001,94.548447,3652700
2020-02-14,96.849998,97.639999,96.620003,97.550003,95.606926,3296000
2020-02-18,97.629997,98.389999,97.230003,98.349998,96.390991,3742800
2020-02-19,98.610001,98.830002,97.620003,97.769997,95.822540,4724300
2020-02-20,97.680000,99.040001,96.910004,98.949997,96.979034,3992900
2020-02-21,98.930000,99.790001,98.919998,99.230003,97.253464,6382300
2020-02-24,97.790001,98.639999,95.820000,95.980003,94.068199,3688200
2020-02-25,96.239998,96.610001,91.620003,91.699997,89.873459,5305900
2020-02-26,92.000000,93.320000,90.980003,91.260002,89.442215,4662200
2020-02-27,90.599998,90.809998,86.669998,86.709999,84.982841,6227400
2020-02-28,84.419998,85.199997,80.940002,84.279999,82.601242,7287100
2020-03-02,84.699997,88.269997,83.500000,88.269997,86.511772,5715300
2020-03-03,88.629997,91.589996,87.680000,89.389999,87.609467,5843400
2020-03-04,90.230003,94.470001,90.190002,94.370003,92.490280,4210300
2020-03-05,92.099998,92.860001,88.599998,89.709999,87.923088,3135200
2020-03-06,86.349998,86.400002,82.279999,85.879997,84.169373,5562100
2020-03-09,80.830002,80.830002,77.470001,77.769997,76.220917,7291600
2020-03-10,80.360001,81.019997,76.199997,80.860001,79.249374,6623400
2020-03-11,78.070000,78.279999,73.169998,73.690002,72.222191,7836800
2020-03-12,68.160004,73.389999,62.009998,70.180000,68.782104,7912600
2020-03-13,74.160004,78.360001,71.400002,77.820000,76.905510,6021800
2020-03-16,69.220001,72.720001,64.089996,64.379997,63.623444,6663800
2020-03-17,66.470001,73.040001,64.559998,70.690002,69.859299,7883800
2020-03-18,65.470001,70.470001,64.110001,67.800003,67.003258,7302000
2020-03-19,66.949997,67.949997,63.250000,63.910000,63.158970,5489800
2020-03-20,64.889999,67.400002,62.419998,62.820000,62.081776,6826500
2020-03-23,63.000000,65.029999,59.820000,63.369999,62.625313,5631200
2020-03-24,66.239998,71.209999,66.239998,70.550003,69.720947,7893700
2020-03-25,68.779999,75.330002,68.230003,72.190002,71.341667,6918200
2020-03-26,72.389999,78.339996,71.360001,77.690002,76.777039,4965400
2020-03-27,74.639999,82.000000,74.239998,79.169998,78.239639,4490800
2020-03-30,80.790001,83.739998,77.059998,82.879997,81.906044,6295900
2020-03-31,81.190002,82.370003,75.220001,80.370003,79.425545,11324400
