Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,34.400002,34.410000,33.560001,33.799999,32.779572,1260000
2020-01-03,33.299999,33.490002,32.959999,33.200001,32.197689,1420000
2020-01-06,33.090000,33.490002,33.000000,33.099998,32.100708,3186000
2020-01-07,33.090000,34.240002,33.060001,33.830002,32.808670,2388700
2020-01-08,33.669998,34.330002,33.619999,33.860001,32.837769,2027000
2020-01-09,34.020000,34.020000,33.230000,33.540001,32.527428,2029600
2020-01-10,33.560001,33.619999,32.630001,32.689999,31.703085,1641300
2020-01-13,32.830002,33.700001,32.779999,33.250000,32.246181,1449200
2020-01-14,33.189999,33.740002,33.139999,33.610001,32.595314,1228700
2020-01-15,33.470001,33.709999,32.840000,33.029999,32.032822,1508100
2020-01-16,33.360001,33.400002,32.709999,32.959999,31.964937,1153200
2020-01-17,33.230000,33.599998,32.650002,33.209999,32.207382,1901100
2020-01-21,33.450001,33.450001,31.780001,31.920000,30.956331,2261800
2020-01-22,32.189999,32.439999,31.770000,32.070000,31.101805,2088800
2020-01-23,32.849998,33.000000,30.469999,31.629999,30.675089,4800000
2020-01-24,31.340000,31.340000,30.320000,30.750000,29.821655,2819700
2020-01-27,30.049999,30.590000,29.680000,30.340000,29.424032,2772200
2020-01-28,30.780001,30.990000,30.200001,30.700001,29.773167,2434500
2020-01-29,30.690001,31.010000,30.209999,30.270000,29.356146,2335600
2020-01-30,30.250000,30.450001,29.639999,30.450001,29.530714,1823100
2020-01-31,30.190001,30.320000,29.770000,29.879999,28.977919,2680400
2020-02-03,30.180000,30.410000,29.969999,30.010000,29.103998,1354900
2020-02-04,30.730000,30.850000,29.799999,29.940001,29.036112,2222500
2020-02-05,30.360001,30.459999,29.709999,30.120001,29.210676,2153000
2020-02-06,30.440001,30.580000,29.370001,29.450001,28.560904,2767700
2020-02-07,29.139999,29.350000,28.910000,29.020000,28.143885,2522900
2020-02-10,28.830000,29.389999,28.750000,29.110001,28.231169,1358900
2020-02-11,29.330000,30.030001,29.299999,29.680000,28.783958,1320000
2020-02-12,29.969999,30.120001,29.290001,29.400000,28.512411,2014300
2020-02-13,29.209999,29.559999,29.020000,29.110001,28.231169,1068100
2020-02-14,29.240000,29.459999,28.270000,28.440001,27.581394,1921900
2020-02-18,28.299999,28.910000,28.170000,28.719999,27.852942,2323400
2020-02-19,28.870001,29.410000,28.790001,29.129999,28.250561,2585300
2020-02-20,29.190001,29.430000,28.900000,29.350000,28.463923,1610800
2020-02-21,29.020000,29.790001,28.790001,29.690001,28.793657,2080400
2020-02-24,28.250000,29.670000,28.209999,29.320000,28.434828,3556600
2020-02-25,29.400000,29.530001,28.000000,28.049999,27.203167,2543700
2020-02-26,28.219999,28.600000,27.840000,27.860001,27.018906,1517200
2020-02-27,27.350000,27.959999,26.400000,26.889999,26.078188,2435900
2020-02-28,25.920000,26.820000,25.670000,26.629999,25.826036,4171900
2020-03-02,26.610001,27.299999,25.780001,27.290001,26.466114,4749600
2020-03-03,27.320000,27.990000,26.389999,26.660000,25.855133,2462500
2020-03-04,27.350000,27.410000,26.559999,27.350000,26.524303,2428500
2020-03-05,26.530001,26.680000,25.350000,25.650000,24.875624,2618600
2020-03-06,24.820000,25.830000,24.700001,24.950001,24.196758,3440600
2020-03-09,23.240000,23.520000,20.299999,21.190001,20.550272,3395400
2020-03-10,22.230000,22.700001,20.709999,22.590000,21.908007,4710300
2020-03-11,21.930000,21.990000,20.719999,21.150000,20.511478,3388800
2020-03-12,19.600000,20.520000,18.680000,18.740000,18.174238,4486900
2020-03-13,20.129999,21.879999,20.020000,21.850000,21.190348,3953400
2020-03-16,19.090000,20.600000,17.660000,17.879999,17.340200,3109400
2020-03-17,18.120001,18.430000,17.260000,17.480000,16.952278,3872300
2020-03-18,16.219999,16.559999,14.980000,15.500000,15.032054,3615600
2020-03-19,15.180000,19.250000,15.010000,18.510000,17.951183,4946900
