Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,36.410000,36.500000,36.139999,36.299999,35.785511,4979300
2020-01-03,35.919998,36.099998,35.779999,35.959999,35.450333,3960900
2020-01-06,35.779999,35.820000,35.459999,35.779999,35.272884,5866000
2020-01-07,35.669998,35.700001,35.349998,35.619999,35.115150,6867400
2020-01-08,35.709999,36.080002,35.570000,35.599998,35.095432,6072600
2020-01-09,35.139999,35.450001,34.970001,35.180000,34.681389,10787300
2020-01-10,35.209999,35.230000,34.790001,34.889999,34.395496,5664400
2020-01-13,34.849998,34.889999,34.560001,34.730000,34.237762,7987600
2020-01-14,34.669998,35.369999,34.509998,35.349998,34.848972,7227300
2020-01-15,35.430000,35.720001,35.049999,35.330002,34.829258,10966000
2020-01-16,35.389999,35.990002,35.270000,35.919998,35.410896,6955900
2020-01-17,35.320000,35.900002,35.279999,35.820000,35.312313,12082300
2020-01-21,35.599998,35.860001,35.470001,35.720001,35.213734,6925200
2020-01-22,35.810001,36.070000,35.630001,35.889999,35.381325,8023300
2020-01-23,35.820000,35.980000,35.549999,35.610001,35.105289,7980200
2020-01-24,35.790001,35.790001,35.099998,35.360001,34.858837,9243600
2020-01-27,34.790001,35.740002,34.750000,35.480000,34.977131,10529200
2020-01-28,35.610001,36.450001,35.490002,36.209999,35.696789,15161800
2020-01-29,35.060001,35.529999,34.349998,34.580002,34.089890,21462300
2020-01-30,34.360001,35.139999,34.250000,35.060001,34.563087,12420000
2020-01-31,34.860001,35.029999,33.529999,33.560001,33.084347,18541300
2020-02-03,33.750000,34.529999,33.709999,34.389999,33.902580,14939600
2020-02-04,35.099998,39.250000,34.330002,37.410000,36.879780,46298200
2020-02-05,36.860001,37.450001,36.610001,37.130001,36.603748,25896300
2020-02-06,37.730000,39.040001,37.529999,38.000000,37.461418,24981600
2020-02-07,35.830002,36.869999,35.799999,36.200001,35.686935,18990500
2020-02-10,36.180000,36.230000,35.490002,36.020000,35.509483,11638100
2020-02-11,36.200001,36.669998,36.060001,36.439999,35.923527,9380300
2020-02-12,36.639999,37.500000,36.610001,37.150002,36.623470,11499100
2020-02-13,37.049999,37.270000,36.700001,37.189999,36.662899,7317900
2020-02-14,37.570000,38.230000,37.310001,38.139999,37.599434,10998300
2020-02-18,38.279999,38.630001,37.759998,37.869999,37.333260,15223600
2020-02-19,38.029999,38.049999,37.520000,37.529999,36.998077,7598300
2020-02-20,37.340000,37.869999,37.220001,37.689999,37.155807,8940300
2020-02-21,37.340000,38.939999,37.150002,38.200001,37.658585,14695200
2020-02-24,37.630001,37.869999,36.970001,37.259998,36.731907,18961600
2020-02-25,37.310001,37.630001,36.389999,36.459999,35.943245,15856200
2020-02-26,36.810001,37.180000,36.419998,36.689999,36.169979,11917800
2020-02-27,36.150002,36.450001,35.009998,35.040001,34.543369,16142600
2020-02-28,34.090000,34.770000,33.709999,34.639999,34.305683,16824600
2020-03-02,34.619999,35.970001,34.279999,35.959999,35.612949,13131000
2020-03-03,35.730000,37.419998,35.660000,36.720001,36.365612,18838700
2020-03-04,37.320000,38.540001,37.139999,38.490002,38.118534,13445400
2020-03-05,37.480000,38.220001,37.070000,37.220001,36.860786,11816600
2020-03-06,35.709999,36.790001,35.590000,36.389999,36.038799,12849800
2020-03-09,34.020000,36.130001,33.639999,35.520000,35.177193,15594000
2020-03-10,36.490002,36.610001,35.000000,36.040001,35.692173,15419000
2020-03-11,35.150002,35.740002,34.360001,34.830002,34.493855,13056300
2020-03-12,32.740002,35.040001,32.509998,33.029999,32.711224,17224800
2020-03-13,34.549999,34.810001,32.990002,33.990002,33.661961,20972000
2020-03-16,30.879999,33.349998,30.580000,32.240002,31.928850,17099700
2020-03-17,32.759998,33.939999,32.320000,33.279999,32.958809,14020000
2020-03-18,31.620001,32.849998,30.200001,31.299999,30.997921,20304800
2020-03-19,31.469999,31.490000,29.450001,29.600000,29.314327,19461400
2020-03-20,29.500000,30.200001,27.209999,27.580000,27.313824,24947000
2020-03-23,27.250000,27.639999,26.020000,26.340000,26.085789,18502800
2020-03-24,27.370001,27.879999,26.240000,27.670000,27.402954,24055000
2020-03-25,27.660000,29.480000,27.120001,28.370001,28.096199,18485800
2020-03-26,28.480000,30.270000,28.480000,30.160000,29.868923,14333700
2020-03-27,29.530001,30.870001,29.379999,30.180000,29.888731,14183000
2020-03-30,30.620001,31.540001,30.020000,31.190001,30.888983,14952000
2020-03-31,31.030001,31.180000,29.940001,30.059999,29.769888,15868300
2020-04-01,29.340000,29.750000,28.480000,28.780001,28.502241,14341500
2020-04-02,28.320000,29.410000,28.299999,29.190001,28.908285,12007100
2020-04-03,29.150000,29.670000,28.799999,29.410000,29.126162,10869100
2020-04-06,30.670000,31.320000,30.280001,31.180000,30.879080,14731900
2020-04-07,32.080002,32.220001,31.559999,31.620001,31.314835,10602500
2020-04-08,31.850000,33.080002,31.799999,33.009998,32.691414,12044500
2020-04-09,33.400002,34.099998,33.369999,33.830002,33.503506,13558300
2020-04-13,34.290001,35.080002,33.959999,34.759998,34.424526,13792100
2020-04-14,35.450001,35.980000,35.270000,35.740002,35.395073,14582700
2020-04-15,35.310001,36.410000,35.080002,36.189999,35.840725,10651500
2020-04-16,36.529999,37.369999,36.290001,37.220001,36.860786,11205800
2020-04-17,37.450001,37.639999,36.990002,37.459999,37.098469,15513600
2020-04-20,37.470001,38.320000,37.279999,37.639999,37.276730,12664000
2020-04-21,37.509998,38.230000,37.310001,37.610001,37.247025,12259600
2020-04-22,38.150002,38.480000,37.919998,38.250000,37.880848,9823600
2020-04-23,38.459999,38.840000,37.660000,37.910000,37.544128,15275800
2020-04-24,38.849998,39.529999,38.270000,39.349998,38.970226,16896100
2020-04-27,40.040001,40.360001,39.560001,39.630001,39.247528,11090200
2020-04-28,39.590000,39.900002,38.910000,39.080002,38.702839,16170400
2020-04-29,39.450001,39.750000,38.840000,39.029999,38.653316,17989600
2020-04-30,37.630001,39.959999,37.549999,39.830002,39.445599,18279500
2020-05-01,38.779999,39.470001,38.340000,39.250000,38.871193,13894700
2020-05-04,39.279999,39.869999,39.060001,39.830002,39.445599,10219900
2020-05-05,39.919998,40.759998,39.770000,40.320000,39.930870,12414200
2020-05-06,40.639999,41.090000,40.189999,40.950001,40.554787,11026000
2020-05-07,41.270000,41.610001,41.060001,41.369999,40.970734,12588900
2020-05-08,41.700001,42.439999,41.700001,42.150002,41.743210,8946000
2020-05-11,41.880001,42.430000,41.599998,42.130001,41.723400,13731700
2020-05-12,42.240002,42.860001,41.779999,42.000000,41.594654,9548400
2020-05-13,41.779999,42.380001,41.049999,41.580002,41.178711,11041700
2020-05-14,41.310001,42.090000,40.810001,42.040001,41.634270,11165100
2020-05-15,41.459999,42.470001,41.380001,42.110001,41.703594,13183200
2020-05-18,42.599998,42.900002,42.330002,42.500000,42.089828,8882200
2020-05-19,42.459999,43.180000,42.389999,42.400002,41.990799,13600300
2020-05-20,43.000000,43.340000,42.439999,42.709999,42.297798,9282500
2020-05-21,42.750000,42.930000,42.240002,42.470001,42.060116,8281700
2020-05-22,42.250000,43.500000,42.209999,43.450001,43.030663,9879700
2020-05-26,43.990002,44.279999,43.310001,43.360001,42.941528,9548900
2020-05-27,43.299999,44.180000,42.860001,44.150002,43.723907,8706500
2020-05-28,44.139999,44.980000,44.009998,44.230000,43.803131,12476300
2020-05-29,44.299999,45.650002,43.880001,45.540001,45.264233,18741500
2020-06-01,45.400002,45.970001,45.009998,45.200001,44.926292,8931500
2020-06-02,45.240002,46.230000,45.139999,45.980000,45.701569,9959000
2020-06-03,46.349998,46.720001,46.080002,46.450001,46.168724,7599200
2020-06-04,51.340000,51.880001,48.799999,49.360001,49.061100,32274600
2020-06-05,49.240002,49.700001,48.240002,48.820000,48.524372,16332600
2020-06-08,48.299999,49.049999,47.840000,48.720001,48.424976,12182400
2020-06-09,48.869999,50.000000,48.570000,49.750000,49.448738,9699800
